pkey,created_on,last_updated_on,version,balls,max_overs,inn_num,runs,src_id,wickets,batting_team_pkey,fielding_team_pkey,match_pkey
3960,"2021-02-15 01:09:09",NULL,0,120,NULL,1,194,98918,3,154,152,2189
3961,"2021-02-15 01:09:09",NULL,0,117,NULL,2,195,98921,3,152,154,2189
3962,"2021-02-15 01:09:11",NULL,0,120,NULL,1,161,98922,8,157,156,2190
3963,"2021-02-15 01:09:11",NULL,0,114,NULL,2,162,98923,5,156,157,2190
3964,"2021-02-15 01:09:13",NULL,0,120,NULL,1,184,98929,7,155,153,2191
3965,"2021-02-15 01:09:13",NULL,0,114,NULL,2,186,98932,5,153,155,2191
3966,"2021-02-15 01:09:15",NULL,0,120,NULL,1,188,98941,4,157,156,2192
3967,"2021-02-15 01:09:15",NULL,0,111,NULL,2,136,98951,10,156,157,2192
3968,"2021-02-15 01:09:17",NULL,0,120,NULL,1,138,98973,8,153,152,2193
3969,"2021-02-15 01:09:17",NULL,0,117,NULL,2,141,98977,6,152,153,2193
3970,"2021-02-15 01:09:19",NULL,0,120,NULL,1,219,99005,7,156,154,2194
3971,"2021-02-15 01:09:19",NULL,0,113,NULL,2,222,99007,3,154,156,2194
3972,"2021-02-15 01:09:21",NULL,0,120,NULL,1,168,99037,5,155,157,2195
3973,"2021-02-15 01:09:21",NULL,0,99,NULL,2,169,99038,0,157,155,2195
3974,"2021-02-15 01:09:22",NULL,0,120,NULL,1,181,99063,8,153,154,2196
3975,"2021-02-15 01:09:22",NULL,0,120,NULL,2,164,99067,8,154,153,2196
3976,"2021-02-15 01:09:24",NULL,0,120,NULL,1,148,99108,8,154,157,2197
3977,"2021-02-15 01:09:24",NULL,0,120,NULL,2,145,99111,9,157,154,2197
3978,"2021-02-15 01:09:25",NULL,0,120,NULL,1,170,99128,7,152,156,2198
3979,"2021-02-15 01:09:25",NULL,0,114,NULL,2,173,99129,7,156,152,2198
3980,"2021-02-15 01:09:27",NULL,0,120,NULL,1,139,99142,6,153,155,2199
3981,"2021-02-15 01:09:27",NULL,0,105,NULL,2,141,99158,1,155,153,2199
3982,"2021-02-15 01:09:29",NULL,0,120,NULL,1,154,99179,7,154,156,2200
3983,"2021-02-15 01:09:29",NULL,0,118,NULL,2,156,99183,5,156,154,2200
3984,"2021-02-15 01:09:31",NULL,0,120,NULL,1,165,99178,7,157,152,2201
3985,"2021-02-15 01:09:31",NULL,0,108,NULL,2,166,99182,4,152,157,2201
3986,"2021-02-15 01:09:32",NULL,0,120,NULL,1,167,99248,5,155,154,2202
3987,"2021-02-15 01:09:32",NULL,0,113,NULL,2,168,99250,4,154,155,2202
3988,"2021-02-15 01:09:34",NULL,0,120,NULL,1,174,99302,8,155,152,2203
3989,"2021-02-15 01:09:34",NULL,0,119,NULL,2,178,99304,7,152,155,2203
3990,"2021-02-15 01:09:36",NULL,0,120,NULL,1,168,99330,7,157,152,2204
3991,"2021-02-15 01:09:36",NULL,0,120,NULL,2,146,99350,9,152,157,2204
3992,"2021-02-15 01:09:39",NULL,0,120,NULL,1,176,104925,3,152,157,2205
3993,"2021-02-15 01:09:39",NULL,0,115,NULL,2,178,104926,6,157,152,2205
3994,"2021-02-15 01:09:42",NULL,0,120,NULL,1,175,104951,7,157,153,2206
3995,"2021-02-15 01:09:42",NULL,0,120,NULL,2,136,104952,9,153,157,2206
3996,"2021-02-15 01:09:44",NULL,0,120,NULL,1,219,104964,7,155,152,2207
3997,"2021-02-15 01:09:44",NULL,0,119,NULL,2,174,104965,10,152,155,2207
3998,"2021-02-15 01:09:46",NULL,0,120,NULL,1,185,104986,4,154,155,2208
3999,"2021-02-15 01:09:46",NULL,0,112,NULL,2,124,104988,10,155,154,2208
4000,"2021-02-15 01:09:48",NULL,0,120,NULL,1,223,105002,6,153,156,2209
4001,"2021-02-15 01:09:48",NULL,0,120,NULL,2,178,105003,9,156,153,2209
4002,"2021-02-15 01:09:50",NULL,0,120,NULL,1,226,105012,8,153,152,2210
4003,"2021-02-15 01:09:50",NULL,0,112,NULL,2,156,105013,10,152,153,2210
4004,"2021-02-15 01:09:52",NULL,0,120,NULL,1,148,105024,6,156,157,2211
4005,"2021-02-15 01:09:52",NULL,0,96,NULL,2,152,105025,1,157,156,2211
4006,"2021-02-15 01:09:54",NULL,0,120,NULL,1,153,105036,7,156,155,2212
4007,"2021-02-15 01:09:54",NULL,0,118,NULL,2,156,105037,8,155,156,2212
4008,"2021-02-15 01:09:56",NULL,0,30,NULL,1,52,105049,4,152,154,2213
4009,"2021-02-15 01:09:56",NULL,0,27,NULL,2,55,105050,0,154,152,2213
4010,"2021-02-15 01:09:58",NULL,0,120,NULL,1,117,105070,9,153,156,2214
4011,"2021-02-15 01:09:58",NULL,0,106,NULL,2,122,105073,4,156,153,2214
4012,"2021-02-15 01:10:00",NULL,0,120,NULL,1,223,105121,5,153,155,2215
4013,"2021-02-15 01:10:00",NULL,0,120,NULL,2,170,105123,8,155,153,2215
4014,"2021-02-15 01:10:03",NULL,0,120,NULL,1,185,105144,7,157,156,2216
4015,"2021-02-15 01:10:03",NULL,0,92,NULL,2,105,105145,10,156,157,2216
4016,"2021-02-15 01:10:06",NULL,0,120,NULL,1,186,105167,5,153,154,2217
4017,"2021-02-15 01:10:06",NULL,0,120,NULL,2,168,105176,6,154,153,2217
4018,"2021-02-15 01:10:08",NULL,0,120,NULL,1,154,105205,6,154,152,2218
4019,"2021-02-15 01:10:08",NULL,0,120,NULL,2,148,105212,5,152,154,2218
4020,"2021-02-15 01:10:11",NULL,0,120,NULL,1,167,105294,5,155,157,2219
4021,"2021-02-15 01:10:11",NULL,0,99,NULL,2,168,105295,5,157,155,2219
4022,"2021-02-15 01:10:12",NULL,0,120,NULL,1,150,105325,7,156,154,2220
4023,"2021-02-15 01:10:12",NULL,0,113,NULL,2,152,105326,4,154,156,2220
4024,"2021-02-15 01:10:14",NULL,0,120,NULL,1,154,105353,7,157,154,2221
4025,"2021-02-15 01:10:14",NULL,0,118,NULL,2,155,105354,6,154,157,2221
4026,"2021-02-15 01:10:16",NULL,0,84,NULL,1,140,105389,6,152,156,2222
4027,"2021-02-15 01:10:16",NULL,0,59,NULL,2,109,105392,5,156,152,2222
4028,"2021-02-15 01:10:18",NULL,0,102,NULL,1,145,105421,9,155,153,2223
4029,"2021-02-15 01:10:18",NULL,0,94,NULL,2,158,105425,5,153,155,2223
4030,"2021-02-15 01:10:19",NULL,0,115,NULL,1,118,105502,10,154,156,2224
4031,"2021-02-15 01:10:19",NULL,0,62,NULL,2,93,105507,2,156,154,2224
4032,"2021-02-15 01:10:21",NULL,0,120,NULL,1,199,105535,6,152,153,2225
4033,"2021-02-15 01:10:21",NULL,0,120,NULL,2,182,105538,7,153,152,2225
4034,"2021-02-15 01:10:23",NULL,0,120,NULL,1,137,105554,9,155,157,2226
4035,"2021-02-15 01:10:23",NULL,0,108,NULL,2,140,105557,6,157,155,2226
4036,"2021-02-15 01:10:25",NULL,0,120,NULL,1,153,105580,7,154,157,2227
4037,"2021-02-15 01:10:25",NULL,0,118,NULL,2,154,105583,3,157,154,2227
4038,"2021-02-15 01:10:27",NULL,0,120,NULL,1,162,105650,4,152,156,2228
4039,"2021-02-15 01:10:27",NULL,0,120,NULL,2,166,105652,7,156,152,2228
4040,"2021-02-15 01:10:29",NULL,0,120,NULL,1,162,105687,5,155,154,2229
4041,"2021-02-15 01:10:29",NULL,0,114,NULL,2,163,105691,4,154,155,2229
4042,"2021-02-15 01:10:30",NULL,0,120,NULL,1,164,105708,7,153,157,2230
4043,"2021-02-15 01:10:30",NULL,0,98,NULL,2,170,105711,2,157,153,2230
4044,"2021-02-15 01:10:31",NULL,0,120,NULL,1,183,105735,7,152,155,2231
4045,"2021-02-15 01:10:31",NULL,0,75,NULL,2,80,105736,10,155,152,2231
4046,"2021-02-15 01:10:33",NULL,0,120,NULL,1,183,105790,6,153,154,2232
4047,"2021-02-15 01:10:33",NULL,0,120,NULL,2,153,105791,7,154,153,2232
4048,"2021-02-15 01:10:34",NULL,0,120,NULL,1,191,105804,6,156,155,2233
4049,"2021-02-15 01:10:34",NULL,0,113,NULL,2,155,105805,10,155,156,2233
4050,"2021-02-15 01:10:36",NULL,0,120,NULL,1,230,105815,2,157,152,2234
4051,"2021-02-15 01:10:36",NULL,0,120,NULL,2,191,105817,10,152,157,2234
4052,"2021-02-15 01:10:38",NULL,0,120,NULL,1,180,105862,7,153,154,2235
4053,"2021-02-15 01:10:38",NULL,0,119,NULL,2,181,105863,6,154,153,2235
4054,"2021-02-15 01:10:41",NULL,0,120,NULL,1,175,105898,8,154,157,2236
4055,"2021-02-15 01:10:41",NULL,0,118,NULL,2,178,105900,5,157,154,2236
4056,"2021-02-15 01:10:46",NULL,0,36,NULL,1,72,88625,3,28,158,2237
4057,"2021-02-15 01:10:46",NULL,0,36,NULL,2,62,88627,2,158,28,2237
4058,"2021-02-15 01:10:53",NULL,0,36,NULL,1,40,88630,4,158,159,2238
4059,"2021-02-15 01:10:53",NULL,0,28,NULL,2,41,88632,1,159,158,2238
4060,"2021-02-15 01:10:54",NULL,0,100,NULL,1,174,88635,4,28,159,2239
4061,"2021-02-15 01:10:56",NULL,0,74,NULL,1,65,89798,10,161,160,2240
4062,"2021-02-15 01:10:56",NULL,0,77,NULL,2,66,89799,2,160,161,2240
4063,"2021-02-15 01:10:58",NULL,0,120,NULL,1,142,89834,7,160,161,2241
4064,"2021-02-15 01:10:58",NULL,0,119,NULL,2,146,89836,3,161,160,2241
4065,"2021-02-15 01:11:00",NULL,0,120,NULL,1,156,89860,6,160,161,2242
4066,"2021-02-15 01:11:00",NULL,0,114,NULL,2,159,89862,5,161,160,2242
4067,"2021-02-15 01:11:07",NULL,0,120,NULL,1,172,98320,5,159,162,2243
4068,"2021-02-15 01:11:07",NULL,0,115,NULL,2,175,98323,4,162,159,2243
4069,"2021-02-15 01:11:17",NULL,0,120,NULL,1,174,98328,4,163,164,2244
4070,"2021-02-15 01:11:17",NULL,0,116,NULL,2,65,98329,10,164,163,2244
4071,"2021-02-15 01:11:24",NULL,0,120,NULL,1,248,98330,4,162,165,2245
4072,"2021-02-15 01:11:24",NULL,0,112,NULL,2,75,98331,10,165,162,2245
4073,"2021-02-15 01:11:25",NULL,0,120,NULL,1,236,98334,3,159,165,2246
4074,"2021-02-15 01:11:25",NULL,0,120,NULL,2,95,98335,6,165,159,2246
4075,"2021-02-15 01:11:27",NULL,0,120,NULL,1,192,98338,4,162,164,2247
4076,"2021-02-15 01:11:27",NULL,0,120,NULL,2,94,98339,9,164,162,2247
4077,"2021-02-15 01:11:29",NULL,0,120,NULL,1,69,98342,7,165,163,2248
4078,"2021-02-15 01:11:29",NULL,0,41,NULL,2,74,98343,0,163,165,2248
4079,"2021-02-15 01:11:31",NULL,0,120,NULL,1,163,98346,7,159,164,2249
4080,"2021-02-15 01:11:31",NULL,0,120,NULL,2,79,98347,6,164,159,2249
4081,"2021-02-15 01:11:33",NULL,0,120,NULL,1,155,98362,6,163,159,2250
4082,"2021-02-15 01:11:33",NULL,0,120,NULL,2,111,98364,9,159,163,2250
4083,"2021-02-15 01:11:34",NULL,0,120,NULL,1,117,98367,7,165,164,2251
4084,"2021-02-15 01:11:34",NULL,0,91,NULL,2,118,98368,2,164,165,2251
4085,"2021-02-15 01:11:36",NULL,0,120,NULL,1,150,98372,6,163,162,2252
4086,"2021-02-15 01:11:36",NULL,0,97,NULL,2,151,98377,1,162,163,2252
4087,"2021-02-15 01:11:39",NULL,0,120,NULL,1,94,98394,9,164,159,2253
4088,"2021-02-15 01:11:39",NULL,0,97,NULL,2,98,98398,5,159,164,2253
4089,"2021-02-15 01:11:40",NULL,0,120,NULL,1,122,98403,10,162,163,2254
4090,"2021-02-15 01:11:40",NULL,0,109,NULL,2,125,98404,3,163,162,2254
4091,"2021-02-15 01:11:46",NULL,0,120,NULL,1,121,85232,10,166,27,2255
4092,"2021-02-15 01:11:46",NULL,0,110,NULL,2,122,85233,2,27,166,2255
4093,"2021-02-15 01:11:53",NULL,0,120,NULL,1,146,85235,5,168,167,2256
4094,"2021-02-15 01:11:53",NULL,0,120,NULL,2,140,85234,7,167,168,2256
4095,"2021-02-15 01:11:55",NULL,0,120,NULL,1,121,85239,5,166,168,2257
4096,"2021-02-15 01:11:55",NULL,0,107,NULL,2,125,85238,5,168,166,2257
4097,"2021-02-15 01:11:57",NULL,0,120,NULL,1,149,85236,4,167,27,2258
4098,"2021-02-15 01:11:57",NULL,0,111,NULL,2,150,85237,3,27,167,2258
4099,"2021-02-15 01:11:59",NULL,0,120,NULL,1,104,85242,7,168,27,2259
4100,"2021-02-15 01:11:59",NULL,0,109,NULL,2,105,85243,4,27,168,2259
4101,"2021-02-15 01:12:01",NULL,0,120,NULL,1,163,85240,8,167,166,2260
4102,"2021-02-15 01:12:01",NULL,0,110,NULL,2,152,85241,10,166,167,2260
4103,"2021-02-15 01:12:07",NULL,0,120,NULL,1,140,85247,6,170,169,2261
4104,"2021-02-15 01:12:07",NULL,0,114,NULL,2,143,85246,4,169,170,2261
4105,"2021-02-15 01:12:12",NULL,0,120,NULL,1,145,85245,8,172,171,2262
4106,"2021-02-15 01:12:12",NULL,0,120,NULL,2,142,85244,4,171,172,2262
4107,"2021-02-15 01:12:15",NULL,0,120,NULL,1,141,85251,3,172,170,2263
4108,"2021-02-15 01:12:15",NULL,0,95,NULL,2,142,85250,2,170,172,2263
4109,"2021-02-15 01:12:16",NULL,0,120,NULL,1,143,85248,8,171,169,2264
4110,"2021-02-15 01:12:16",NULL,0,115,NULL,2,102,85249,10,169,171,2264
4111,"2021-02-15 01:12:18",NULL,0,116,NULL,1,98,85254,10,172,169,2265
4112,"2021-02-15 01:12:18",NULL,0,84,NULL,2,101,85255,3,169,172,2265
4113,"2021-02-15 01:12:20",NULL,0,120,NULL,1,128,85252,6,171,170,2266
4114,"2021-02-15 01:12:20",NULL,0,96,NULL,2,129,85253,4,170,171,2266
4115,"2021-02-15 01:12:26",NULL,0,120,NULL,1,147,85258,7,173,174,2267
4116,"2021-02-15 01:12:26",NULL,0,110,NULL,2,149,85259,4,174,173,2267
4117,"2021-02-15 01:12:31",NULL,0,120,NULL,1,128,85257,7,176,175,2268
4118,"2021-02-15 01:12:31",NULL,0,115,NULL,2,129,85256,4,175,176,2268
4119,"2021-02-15 01:12:34",NULL,0,120,NULL,1,120,85262,7,176,173,2269
4120,"2021-02-15 01:12:34",NULL,0,93,NULL,2,122,85263,1,173,176,2269
4121,"2021-02-15 01:12:35",NULL,0,120,NULL,1,148,85260,5,175,174,2270
4122,"2021-02-15 01:12:35",NULL,0,112,NULL,2,149,85261,5,174,175,2270
4123,"2021-02-15 01:12:37",NULL,0,118,NULL,1,116,85266,10,176,174,2271
4124,"2021-02-15 01:12:37",NULL,0,110,NULL,2,92,85267,10,174,176,2271
4125,"2021-02-15 01:12:39",NULL,0,120,NULL,1,139,85265,6,173,175,2272
4126,"2021-02-15 01:12:39",NULL,0,100,NULL,2,77,85264,10,175,173,2272
4127,"2021-02-15 01:12:44",NULL,0,120,NULL,1,165,85270,7,12,12,2273
4128,"2021-02-15 01:12:44",NULL,0,109,NULL,2,166,85269,7,177,12,2273
4129,"2021-02-15 01:12:48",NULL,0,24,NULL,1,28,85268,0,179,178,2274
4130,"2021-02-15 01:12:52",NULL,0,82,NULL,1,76,85274,10,12,179,2277
4131,"2021-02-15 01:12:52",NULL,0,53,NULL,2,79,85273,0,179,12,2277
4132,"2021-02-15 01:12:53",NULL,0,120,NULL,1,164,85271,7,178,177,2278
4133,"2021-02-15 01:12:53",NULL,0,114,NULL,2,170,85272,4,177,178,2278
4134,"2021-02-15 01:12:56",NULL,0,120,NULL,1,110,85275,8,170,177,2279
4135,"2021-02-15 01:12:56",NULL,0,88,NULL,2,111,85276,2,177,170,2279
4136,"2021-02-15 01:12:57",NULL,0,120,NULL,1,165,85278,3,27,173,2280
4137,"2021-02-15 01:12:57",NULL,0,105,NULL,2,166,85277,0,173,27,2280
4138,"2021-02-15 01:12:59",NULL,0,120,NULL,1,128,85279,5,173,177,2281
4139,"2021-02-15 01:12:59",NULL,0,107,NULL,2,129,85280,4,177,173,2281
4140,"2021-02-15 01:13:11",NULL,0,120,NULL,1,144,103639,5,180,181,2282
4141,"2021-02-15 01:13:11",NULL,0,117,NULL,2,146,103644,4,181,180,2282
4142,"2021-02-15 01:13:22",NULL,0,120,NULL,1,138,103648,7,182,183,2283
4143,"2021-02-15 01:13:22",NULL,0,112,NULL,2,82,103652,10,183,182,2283
4144,"2021-02-15 01:13:34",NULL,0,120,NULL,1,155,103659,5,184,185,2284
4145,"2021-02-15 01:13:34",NULL,0,107,NULL,2,161,103660,4,185,184,2284
4146,"2021-02-15 01:13:36",NULL,0,120,NULL,1,128,103662,8,180,183,2285
4147,"2021-02-15 01:13:36",NULL,0,118,NULL,2,125,103665,10,183,180,2285
4148,"2021-02-15 01:13:38",NULL,0,110,NULL,1,120,103674,10,185,181,2286
4149,"2021-02-15 01:13:38",NULL,0,98,NULL,2,124,103675,3,181,185,2286
4150,"2021-02-15 01:13:39",NULL,0,120,NULL,1,178,103676,7,182,184,2287
4151,"2021-02-15 01:13:39",NULL,0,120,NULL,2,165,103677,9,184,182,2287
4152,"2021-02-15 01:13:41",NULL,0,120,NULL,1,191,103687,2,180,185,2288
4153,"2021-02-15 01:13:41",NULL,0,106,NULL,2,65,103688,10,185,180,2288
4154,"2021-02-15 01:13:42",NULL,0,120,NULL,1,202,103694,3,184,183,2289
4155,"2021-02-15 01:13:42",NULL,0,120,NULL,2,162,103695,7,183,184,2289
4156,"2021-02-15 01:13:44",NULL,0,120,NULL,1,182,103708,5,182,181,2290
4157,"2021-02-15 01:13:44",NULL,0,120,NULL,2,183,103710,7,181,182,2290
4158,"2021-02-15 01:13:46",NULL,0,120,NULL,1,175,103713,10,184,180,2291
4159,"2021-02-15 01:13:46",NULL,0,118,NULL,2,179,103716,5,180,184,2291
4160,"2021-02-15 01:13:48",NULL,0,120,NULL,1,157,103728,6,182,185,2292
4161,"2021-02-15 01:13:48",NULL,0,117,NULL,2,160,103729,5,185,182,2292
4162,"2021-02-15 01:13:50",NULL,0,111,NULL,1,117,103731,10,183,181,2293
4163,"2021-02-15 01:13:50",NULL,0,89,NULL,2,118,103734,3,181,183,2293
4164,"2021-02-15 01:13:51",NULL,0,120,NULL,1,157,103749,6,180,182,2294
4165,"2021-02-15 01:13:51",NULL,0,120,NULL,2,154,103750,6,182,180,2294
4166,"2021-02-15 01:13:52",NULL,0,120,NULL,1,151,103754,8,181,184,2295
4167,"2021-02-15 01:13:52",NULL,0,114,NULL,2,152,103757,3,184,181,2295
4168,"2021-02-15 01:13:55",NULL,0,115,NULL,1,115,103769,10,185,183,2296
4169,"2021-02-15 01:13:55",NULL,0,112,NULL,2,95,103770,10,183,185,2296
4170,"2021-02-15 01:13:57",NULL,0,104,NULL,1,63,103772,10,180,181,2297
4171,"2021-02-15 01:13:57",NULL,0,74,NULL,2,64,103775,5,181,180,2297
4172,"2021-02-15 01:13:58",NULL,0,120,NULL,1,143,103789,9,182,183,2298
4173,"2021-02-15 01:13:58",NULL,0,106,NULL,2,146,103790,4,183,182,2298
4174,"2021-02-15 01:14:00",NULL,0,120,NULL,1,173,103795,7,184,185,2299
4175,"2021-02-15 01:14:00",NULL,0,120,NULL,2,158,103798,7,185,184,2299
4176,"2021-02-15 01:14:02",NULL,0,119,NULL,1,136,103811,10,183,180,2300
4177,"2021-02-15 01:14:02",NULL,0,114,NULL,2,137,103814,4,180,183,2300
4178,"2021-02-15 01:14:05",NULL,0,120,NULL,1,264,103816,7,181,185,2301
4179,"2021-02-15 01:14:05",NULL,0,109,NULL,2,183,103817,10,185,181,2301
4180,"2021-02-15 01:14:07",NULL,0,120,NULL,1,167,103833,3,182,184,2302
4181,"2021-02-15 01:14:07",NULL,0,118,NULL,2,168,103836,5,184,182,2302
4182,"2021-02-15 01:14:09",NULL,0,120,NULL,1,196,103843,3,180,185,2303
4183,"2021-02-15 01:14:09",NULL,0,120,NULL,2,158,103844,7,185,180,2303
4184,"2021-02-15 01:14:11",NULL,0,120,NULL,1,126,103852,7,183,184,2304
4185,"2021-02-15 01:14:11",NULL,0,106,NULL,2,128,103853,5,184,183,2304
4186,"2021-02-15 01:14:13",NULL,0,120,NULL,1,187,103854,6,181,182,2305
4187,"2021-02-15 01:14:13",NULL,0,120,NULL,2,142,103859,9,182,181,2305
4188,"2021-02-15 01:14:16",NULL,0,120,NULL,1,144,103872,8,180,184,2306
4189,"2021-02-15 01:14:16",NULL,0,114,NULL,2,109,103874,10,184,180,2306
4190,"2021-02-15 01:14:18",NULL,0,120,NULL,1,167,103880,6,182,185,2307
4191,"2021-02-15 01:14:18",NULL,0,120,NULL,2,144,103887,9,185,182,2307
4192,"2021-02-15 01:14:20",NULL,0,120,NULL,1,167,103904,5,181,183,2308
4193,"2021-02-15 01:14:20",NULL,0,120,NULL,2,168,103906,9,183,181,2308
4194,"2021-02-15 01:14:22",NULL,0,120,NULL,1,163,103907,7,180,182,2309
4195,"2021-02-15 01:14:22",NULL,0,120,NULL,2,136,103911,9,182,180,2309
4196,"2021-02-15 01:14:23",NULL,0,120,NULL,1,180,103926,5,184,181,2310
4197,"2021-02-15 01:14:23",NULL,0,115,NULL,2,184,103929,5,181,184,2310
4198,"2021-02-15 01:14:25",NULL,0,120,NULL,1,139,103930,8,183,185,2311
4199,"2021-02-15 01:14:25",NULL,0,120,NULL,2,130,103933,6,185,183,2311
4200,"2021-02-15 01:14:26",NULL,0,116,NULL,1,153,103964,10,182,181,2312
4201,"2021-02-15 01:14:26",NULL,0,89,NULL,2,118,103967,3,181,182,2312
4202,"2021-02-15 01:14:28",NULL,0,120,NULL,1,184,103969,5,184,180,2313
4203,"2021-02-15 01:14:28",NULL,0,112,NULL,2,188,103973,5,180,184,2313
4204,"2021-02-15 01:14:30",NULL,0,120,NULL,1,185,104001,4,181,180,2314
4205,"2021-02-15 01:14:30",NULL,0,120,NULL,2,186,104005,7,180,181,2314
4206,"2021-02-15 01:14:35",NULL,0,120,NULL,1,169,104359,10,187,186,2315
4207,"2021-02-15 01:14:35",NULL,0,120,NULL,2,167,104362,5,186,187,2315
4208,"2021-02-15 01:14:38",NULL,0,120,NULL,1,152,104370,9,188,189,2316
4209,"2021-02-15 01:14:38",NULL,0,119,NULL,2,155,104371,6,189,188,2316
4210,"2021-02-15 01:14:40",NULL,0,120,NULL,1,146,104394,6,189,187,2317
4211,"2021-02-15 01:14:40",NULL,0,104,NULL,2,147,104401,4,187,189,2317
4212,"2021-02-15 01:14:42",NULL,0,98,NULL,1,88,104409,10,186,190,2318
4213,"2021-02-15 01:14:42",NULL,0,65,NULL,2,90,104411,1,190,186,2318
4214,"2021-02-15 01:14:44",NULL,0,107,NULL,1,86,104444,10,189,190,2319
4215,"2021-02-15 01:14:44",NULL,0,82,NULL,2,87,104448,1,190,189,2319
4216,"2021-02-15 01:14:45",NULL,0,120,NULL,1,132,104455,9,187,188,2320
4217,"2021-02-15 01:14:45",NULL,0,114,NULL,2,136,104456,5,188,187,2320
4218,"2021-02-15 01:14:47",NULL,0,120,NULL,1,151,104486,7,190,188,2321
4219,"2021-02-15 01:14:47",NULL,0,120,NULL,2,141,104492,8,188,190,2321
4220,"2021-02-15 01:14:48",NULL,0,120,NULL,1,146,104502,8,189,186,2322
4221,"2021-02-15 01:14:48",NULL,0,116,NULL,2,109,104505,10,186,189,2322
4222,"2021-02-15 01:14:50",NULL,0,120,NULL,1,108,104542,8,188,186,2323
4223,"2021-02-15 01:14:50",NULL,0,113,NULL,2,109,104545,3,186,188,2323
4224,"2021-02-15 01:14:51",NULL,0,120,NULL,1,176,104553,5,190,187,2324
4225,"2021-02-15 01:14:51",NULL,0,120,NULL,2,175,104561,7,187,190,2324
4226,"2021-02-15 01:14:53",NULL,0,120,NULL,1,173,104587,6,189,188,2325
4227,"2021-02-15 01:14:53",NULL,0,119,NULL,2,125,104589,10,188,189,2325
4228,"2021-02-15 01:14:55",NULL,0,120,NULL,1,175,104596,5,186,187,2326
4229,"2021-02-15 01:14:55",NULL,0,115,NULL,2,150,104599,10,187,186,2326
4230,"2021-02-15 01:14:57",NULL,0,120,NULL,1,145,104640,4,186,190,2327
4231,"2021-02-15 01:14:57",NULL,0,120,NULL,2,138,104644,9,190,186,2327
4232,"2021-02-15 01:14:59",NULL,0,120,NULL,1,145,104648,5,187,189,2328
4233,"2021-02-15 01:14:59",NULL,0,116,NULL,2,146,104651,5,189,187,2328
4234,"2021-02-15 01:15:00",NULL,0,120,NULL,1,220,104676,7,187,188,2329
4235,"2021-02-15 01:15:00",NULL,0,109,NULL,2,221,104679,2,188,187,2329
4236,"2021-02-15 01:15:05",NULL,0,120,NULL,1,157,104682,9,189,190,2330
4237,"2021-02-15 01:15:05",NULL,0,120,NULL,2,162,104686,7,190,189,2330
4238,"2021-02-15 01:15:06",NULL,0,120,NULL,1,179,104700,7,186,189,2331
4239,"2021-02-15 01:15:06",NULL,0,117,NULL,2,159,104702,10,189,186,2331
4240,"2021-02-15 01:15:08",NULL,0,120,NULL,1,149,104705,6,188,190,2332
4241,"2021-02-15 01:15:08",NULL,0,112,NULL,2,153,104708,3,190,188,2332
4242,"2021-02-15 01:15:10",NULL,0,120,NULL,1,175,104731,4,190,187,2333
4243,"2021-02-15 01:15:10",NULL,0,120,NULL,2,139,104734,8,187,190,2333
4244,"2021-02-15 01:15:12",NULL,0,120,NULL,1,193,104738,3,188,186,2334
4245,"2021-02-15 01:15:12",NULL,0,120,NULL,2,191,104740,6,186,188,2334
4246,"2021-02-15 01:15:13",NULL,0,120,NULL,1,150,104764,8,186,188,2335
4247,"2021-02-15 01:15:13",NULL,0,120,NULL,2,141,104767,9,188,186,2335
4248,"2021-02-15 01:15:15",NULL,0,120,NULL,1,210,104770,7,189,190,2336
4249,"2021-02-15 01:15:15",NULL,0,118,NULL,2,163,104775,10,190,189,2336
4250,"2021-02-15 01:15:17",NULL,0,120,NULL,1,116,104793,10,186,190,2337
4251,"2021-02-15 01:15:17",NULL,0,115,NULL,2,117,104797,3,190,186,2337
4252,"2021-02-15 01:15:18",NULL,0,120,NULL,1,155,104845,7,189,190,2338
4253,"2021-02-15 01:15:18",NULL,0,120,NULL,2,150,104847,6,190,189,2338
4254,"2021-02-15 01:15:28",NULL,0,120,NULL,1,156,104365,5,191,192,2339
4255,"2021-02-15 01:15:28",NULL,0,120,NULL,2,139,104369,6,192,191,2339
4256,"2021-02-15 01:15:39",NULL,0,120,NULL,1,148,104372,7,194,193,2340
4257,"2021-02-15 01:15:39",NULL,0,118,NULL,2,152,104374,7,193,194,2340
4258,"2021-02-15 01:15:50",NULL,0,120,NULL,1,118,104381,9,196,195,2341
4259,"2021-02-15 01:15:50",NULL,0,97,NULL,2,119,104383,4,195,196,2341
4260,"2021-02-15 01:15:52",NULL,0,120,NULL,1,137,104387,4,191,194,2342
4261,"2021-02-15 01:15:52",NULL,0,119,NULL,2,140,104389,4,194,191,2342
4262,"2021-02-15 01:15:54",NULL,0,120,NULL,1,121,104391,8,192,195,2343
4263,"2021-02-15 01:15:54",NULL,0,120,NULL,2,110,104393,8,195,192,2343
4264,"2021-02-15 01:15:56",NULL,0,120,NULL,1,142,104398,7,193,196,2344
4265,"2021-02-15 01:15:56",NULL,0,120,NULL,2,128,104405,8,196,193,2344
4266,"2021-02-15 01:15:58",NULL,0,120,NULL,1,104,104428,10,193,192,2345
4267,"2021-02-15 01:15:58",NULL,0,109,NULL,2,108,104430,2,192,193,2345
4268,"2021-02-15 01:16:00",NULL,0,120,NULL,1,154,104435,3,195,191,2346
